title_original,title_clean,active_since_days,duration_seconds,total_views,views_by_day,view_category_quantile,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,title_tokens,title_lemmas,has_question,has_exclamation,uppercase_ratio,capital_count,swear_word_count
MINI FOOD vs GIANT FOOD || Mouth-Watering Recipes You Should Try,mini food vs giant food mouthwatering recipes you should try,30,611,450625,15020,0,64,11,3,4,1,2,5.818181818181818,0,0,0.35,"['mini', 'food', 'vs', 'giant', 'food', 'mouthwatering', 'recipes', 'you', 'should', 'try']","['mini', 'food', 'v', 'giant', 'food', 'mouthwatering', 'recipe', 'you', 'should', 'try']",0,0,0.36363636363636365,23,0
UNUSUAL RECYCLING IDEAS FOR YOUR HOUSE,unusual recycling ideas for your house,30,960,464671,15489,1,38,6,0,6,0,2,6.333333333333333,0,0,0.2,"['unusual', 'recycling', 'ideas', 'for', 'your', 'house']","['unusual', 'recycling', 'idea', 'for', 'your', 'house']",0,0,1.0,33,0
OMG! WE MADE AMAZING CRAFTS THAT WILL SURPRISE YOUR FRIENDS AND PARENTS!,omg we made amazing crafts that will surprise your friends and parents,30,558,783498,26116,1,72,12,2,12,0,5,6.0,0,0,0.7500000000000001,"['omg', 'we', 'made', 'amazing', 'crafts', 'that', 'will', 'surprise', 'your', 'friends', 'and', 'parents']","['omg', 'we', 'made', 'amazing', 'craft', 'that', 'will', 'surprise', 'your', 'friend', 'and', 'parent']",0,1,1.0,59,0
EXTREME ROOM TRANSFORMATION || Cool Design Ideas For Your Place,extreme room transformation cool design ideas for your place,30,1020,364401,12146,0,63,10,2,3,0,2,6.3,0,0,0.1124999999999999,"['extreme', 'room', 'transformation', 'cool', 'design', 'ideas', 'for', 'your', 'place']","['extreme', 'room', 'transformation', 'cool', 'design', 'idea', 'for', 'your', 'place']",0,0,0.3,31,0
LATE SUMMER HACKS TO SAVE YOUR DAY,late summer hacks to save your day,30,629,1186501,39550,2,34,7,0,7,0,2,4.857142857142857,0,0,-0.3,"['late', 'summer', 'hacks', 'to', 'save', 'your', 'day']","['late', 'summer', 'hack', 'to', 'save', 'your', 'day']",0,0,1.0,28,0
EVERY SMART PARENT KNOWS THESE USEFUL HACKS #shorts,every smart parent knows these useful hacks shorts,30,41,16586831,552894,4,51,8,1,7,1,1,6.375,0,0,0.2571428571428571,"['every', 'smart', 'parent', 'knows', 'these', 'useful', 'hacks', 'shorts']","['every', 'smart', 'parent', 'know', 'these', 'useful', 'hack', 'short']",0,0,0.875,37,0
SMART HACKS TO SAVE YOUR WEDDING DAY🤵‍👰‍💍🕊️,smart hacks to save your wedding day,30,784,270571,9019,0,43,7,0,7,0,2,6.142857142857143,0,0,0.2142857142857142,"['smart', 'hacks', 'to', 'save', 'your', 'wedding', 'day']","['smart', 'hack', 'to', 'save', 'your', 'wedding', 'day']",0,0,1.0,30,0
MINI FOOD COOKING || Amazing Mini Crafts & Miniature House Models,mini food cooking amazing mini crafts miniature house models,30,1080,242834,8094,0,65,11,3,3,0,0,5.909090909090909,0,0,0.6000000000000001,"['mini', 'food', 'cooking', 'amazing', 'mini', 'crafts', 'miniature', 'house', 'models']","['mini', 'food', 'cooking', 'amazing', 'mini', 'craft', 'miniature', 'house', 'model']",0,0,0.2727272727272727,21,0
Emergency Hacks For Smart Moms And Dads || Everyday Parenting Tips,emergency hacks for smart moms and dads everyday parenting tips,30,900,246056,8201,0,66,11,2,0,0,2,6.0,0,0,0.0071428571428571,"['emergency', 'hacks', 'for', 'smart', 'moms', 'and', 'dads', 'everyday', 'parenting', 'tips']","['emergency', 'hack', 'for', 'smart', 'mom', 'and', 'dad', 'everyday', 'parenting', 'tip']",0,0,0.0,10,0
Best DIY Jewelry Ideas || 3D Pen & Epoxy Resin Crafts,best diy jewelry ideas 3d pen epoxy resin crafts,30,960,729639,24321,1,53,11,3,2,0,0,4.818181818181818,1,0,1.0,"['best', 'diy', 'jewelry', 'ideas', '3d', 'pen', 'epoxy', 'resin', 'crafts']","['best', 'diy', 'jewelry', 'idea', '3d', 'pen', 'epoxy', 'resin', 'craft']",0,0,0.18181818181818182,11,0
TRENDY FIDGET TOYS YOU NEED TO SEE || DIY Fidget Toys Ideas,trendy fidget toys you need to see diy fidget toys ideas,30,696,1558659,51955,2,59,12,2,8,0,2,4.916666666666667,0,0,0.6,"['trendy', 'fidget', 'toys', 'you', 'need', 'to', 'see', 'diy', 'fidget', 'toys', 'ideas']","['trendy', 'fidget', 'toy', 'you', 'need', 'to', 'see', 'diy', 'fidget', 'toy', 'idea']",0,0,0.6666666666666666,34,0
"Wow! Useful Gadgets, Toys And Hacks For Smart Pet Owners",wow useful gadgets toys and hacks for smart pet owners,30,900,4994512,166483,3,56,10,2,0,0,2,5.6,0,0,0.2130952380952381,"['wow', 'useful', 'gadgets', 'toys', 'and', 'hacks', 'for', 'smart', 'pet', 'owners']","['wow', 'useful', 'gadget', 'toy', 'and', 'hack', 'for', 'smart', 'pet', 'owner']",0,1,0.0,10,0
"GUIDE FOR PARENTS: Useful Gadgets, Crafts And Hacks",guide for parents useful gadgets crafts and hacks,30,3600,2878459,95948,3,51,8,2,3,0,2,6.375,0,0,0.3,"['guide', 'for', 'parents', 'useful', 'gadgets', 'crafts', 'and', 'hacks']","['guide', 'for', 'parent', 'useful', 'gadget', 'craft', 'and', 'hack']",0,0,0.375,20,0
GLUE GUN vs 3D PEN! Genius Hacks & Cool Crafts,glue gun vs 3d pen genius hacks cool crafts,30,1020,712237,23741,1,46,10,2,4,1,0,4.6,1,0,0.35,"['glue', 'gun', 'vs', '3d', 'pen', 'genius', 'hacks', 'cool', 'crafts']","['glue', 'gun', 'v', '3d', 'pen', 'genius', 'hack', 'cool', 'craft']",0,1,0.4,15,0
FANTASTIC ART HACKS FOR BEGINNERS,fantastic art hacks for beginners,30,900,313048,10434,0,33,5,0,5,0,1,6.6,0,0,0.4,"['fantastic', 'art', 'hacks', 'for', 'beginners']","['fantastic', 'art', 'hack', 'for', 'beginner']",0,0,1.0,29,0
PRICELESS HACKS AND CRAFTS FOR SMART PARENTS,priceless hacks and crafts for smart parents,30,3780,7971044,265701,4,44,7,0,7,0,2,6.285714285714286,0,0,0.6071428571428571,"['priceless', 'hacks', 'and', 'crafts', 'for', 'smart', 'parents']","['priceless', 'hack', 'and', 'craft', 'for', 'smart', 'parent']",0,0,1.0,38,0
Fun Activities and Cool Crafts for Parents to Do With Their Kids,fun activities and cool crafts for parents to do with their kids,30,576,2072573,69085,2,64,12,0,0,3,6,5.333333333333333,0,0,0.3249999999999999,"['fun', 'activities', 'and', 'cool', 'crafts', 'for', 'parents', 'to', 'do', 'with', 'their', 'kids']","['fun', 'activity', 'and', 'cool', 'craft', 'for', 'parent', 'to', 'do', 'with', 'their', 'kid']",0,0,0.0,9,0
IF OBJECTS WERE PEOPLE || Funny Situations And Relatable Moments,if objects were people funny situations and relatable moments,30,900,205542,6851,0,64,10,2,4,0,3,6.4,0,0,0.25,"['if', 'objects', 'were', 'people', 'funny', 'situations', 'and', 'relatable', 'moments']","['if', 'object', 'were', 'people', 'funny', 'situation', 'and', 'relatable', 'moment']",0,0,0.4,24,0
Brilliant Hacks & Crafts All Parents Should Know,brilliant hacks crafts all parents should know,30,900,769217,25640,1,48,8,1,0,0,2,6.0,0,0,0.9,"['brilliant', 'hacks', 'crafts', 'all', 'parents', 'should', 'know']","['brilliant', 'hack', 'craft', 'all', 'parent', 'should', 'know']",0,0,0.0,7,0
30+ AMAZING CRAFT IDEAS & HACKS WITH 3D PEN,30 amazing craft ideas hacks with 3d pen,30,960,956575,31885,1,43,9,2,7,0,1,4.777777777777778,1,1,0.6000000000000001,"['30', 'amazing', 'craft', 'ideas', 'hacks', 'with', '3d', 'pen']","['30', 'amazing', 'craft', 'idea', 'hack', 'with', '3d', 'pen']",0,0,0.7777777777777778,30,0
Food Hacks & Snack Ideas For The Best Parents Ever,food hacks snack ideas for the best parents ever,30,1020,786365,26212,1,50,10,1,0,0,2,5.0,0,0,1.0,"['food', 'hacks', 'snack', 'ideas', 'for', 'the', 'best', 'parents', 'ever']","['food', 'hack', 'snack', 'idea', 'for', 'the', 'best', 'parent', 'ever']",0,0,0.0,9,0
SPOOKY HALLOWEEN IDEAS || Easy Halloween Recipes and DIYs,spooky halloween ideas easy halloween recipes and diys,30,603,546255,18208,1,57,9,2,3,1,1,6.333333333333333,0,0,0.4333333333333333,"['spooky', 'halloween', 'ideas', 'easy', 'halloween', 'recipes', 'and', 'diys']","['spooky', 'halloween', 'idea', 'easy', 'halloween', 'recipe', 'and', 'diys']",0,0,0.3333333333333333,26,0
AMAZING GARDEN HACKS & PLANTING IDEAS,amazing garden hacks planting ideas,30,900,394058,13135,0,37,6,1,5,0,0,6.166666666666667,0,0,0.6000000000000001,"['amazing', 'garden', 'hacks', 'planting', 'ideas']","['amazing', 'garden', 'hack', 'planting', 'idea']",0,0,0.8333333333333334,31,0
KIDS vs DOCTOR👩‍⚕💉 || All Parents Should Know These Valuable Life Hacks,kids vs doctor all parents should know these valuable life hacks,30,3660,3706738,123557,3,71,12,2,2,1,3,5.916666666666667,0,0,0.0,"['kids', 'vs', 'doctor', 'all', 'parents', 'should', 'know', 'these', 'valuable', 'life', 'hacks']","['kid', 'v', 'doctor', 'all', 'parent', 'should', 'know', 'these', 'valuable', 'life', 'hack']",0,0,0.16666666666666666,18,0
"MYSTERY BOX CHALLENGE! Popular TikTok Challenges, Games And Experiments",mystery box challenge popular tiktok challenges games and experiments,30,900,264513,8817,0,71,9,2,3,0,1,7.888888888888889,0,0,0.6,"['mystery', 'box', 'challenge', 'popular', 'tiktok', 'challenges', 'games', 'and', 'experiments']","['mystery', 'box', 'challenge', 'popular', 'tiktok', 'challenge', 'game', 'and', 'experiment']",0,1,0.3333333333333333,26,0
"POP IT MEGA COMPILATION || Best Crafts, Fun DIYs And Life Hacks",pop it mega compilation best crafts fun diys and life hacks,30,900,597579,19919,1,63,12,3,4,0,2,5.25,0,0,0.65,"['pop', 'it', 'mega', 'compilation', 'best', 'crafts', 'fun', 'diys', 'and', 'life', 'hacks']","['pop', 'it', 'mega', 'compilation', 'best', 'craft', 'fun', 'diys', 'and', 'life', 'hack']",0,0,0.3333333333333333,29,0
50 CREATIVE WAYS TO COOK EGGS,50 creative ways to cook eggs,30,900,388093,12936,0,29,6,0,5,0,1,4.833333333333333,1,1,0.5,"['50', 'creative', 'ways', 'to', 'cook', 'eggs']","['50', 'creative', 'way', 'to', 'cook', 'egg']",0,0,0.8333333333333334,22,0
PARENTING IS EASY! Top Hacks & Crafts From Smart Parents,parenting is easy top hacks crafts from smart parents,30,960,2463052,82101,3,56,10,2,3,0,2,5.6,0,0,0.4186507936507936,"['parenting', 'is', 'easy', 'top', 'hacks', 'crafts', 'from', 'smart', 'parents']","['parenting', 'is', 'easy', 'top', 'hack', 'craft', 'from', 'smart', 'parent']",0,1,0.3,21,0
BEST WEDDING DAY HACKS FOR SMART BRIDES AND GROOMS,best wedding day hacks for smart brides and grooms,60,611,1220718,20345,2,50,9,0,9,0,2,5.555555555555555,0,0,0.6071428571428571,"['best', 'wedding', 'day', 'hacks', 'for', 'smart', 'brides', 'and', 'grooms']","['best', 'wedding', 'day', 'hack', 'for', 'smart', 'bride', 'and', 'groom']",0,0,1.0,42,0
BEST PET GADGETS AND HACKS EVERY PET OWNER SHOULD KNOW,best pet gadgets and hacks every pet owner should know,60,960,2466890,41114,3,54,10,0,10,0,2,5.4,0,0,1.0,"['best', 'pet', 'gadgets', 'and', 'hacks', 'every', 'pet', 'owner', 'should', 'know']","['best', 'pet', 'gadget', 'and', 'hack', 'every', 'pet', 'owner', 'should', 'know']",0,0,1.0,45,0
Best Snack Ideas For Parents || Easy Family Meal Ideas,best snack ideas for parents easy family meal ideas,60,3660,692515,11541,1,54,10,2,0,0,1,5.4,0,0,0.7166666666666667,"['best', 'snack', 'ideas', 'for', 'parents', 'easy', 'family', 'meal', 'ideas']","['best', 'snack', 'idea', 'for', 'parent', 'easy', 'family', 'meal', 'idea']",0,0,0.0,9,0
OMG! WE BUILT A GIANT POOL IN OUR BACKYARD😎💦🍹 #shorts,omg we built a giant pool in our backyard shorts,60,59,22808458,380140,4,53,10,2,9,1,4,5.3,0,0,0.0,"['omg', 'we', 'built', 'a', 'giant', 'pool', 'in', 'our', 'backyard', 'shorts']","['omg', 'we', 'built', 'a', 'giant', 'pool', 'in', 'our', 'backyard', 'short']",0,1,0.9,33,0
50 BEST ART HACKS FOR BEGINNERS,50 best art hacks for beginners,60,900,404343,6739,0,31,6,0,5,0,1,5.166666666666667,1,1,1.0,"['50', 'best', 'art', 'hacks', 'for', 'beginners']","['50', 'best', 'art', 'hack', 'for', 'beginner']",0,0,0.8333333333333334,24,0
AWESOME SHOE HACKS || How To Renovate Old Shoes,awesome shoe hacks how to renovate old shoes,60,960,551818,9196,1,47,9,2,3,0,2,5.222222222222222,0,0,0.55,"['awesome', 'shoe', 'hacks', 'how', 'to', 'renovate', 'old', 'shoes']","['awesome', 'shoe', 'hack', 'how', 'to', 'renovate', 'old', 'shoe']",0,0,0.3333333333333333,21,0
30+ SMART PARENTING HACKS AND CRAFTS,30 smart parenting hacks and crafts,60,545,2137981,35633,3,36,6,1,5,0,1,6.0,1,1,0.2142857142857142,"['30', 'smart', 'parenting', 'hacks', 'and', 'crafts']","['30', 'smart', 'parenting', 'hack', 'and', 'craft']",0,0,0.8333333333333334,28,0
Brilliant Kitchen Hacks & Yummy Recipes To Make You Love Cooking,brilliant kitchen hacks yummy recipes to make you love cooking,60,900,306388,5106,0,64,11,1,0,0,2,5.818181818181818,0,0,0.7,"['brilliant', 'kitchen', 'hacks', 'yummy', 'recipes', 'to', 'make', 'you', 'love', 'cooking']","['brilliant', 'kitchen', 'hack', 'yummy', 'recipe', 'to', 'make', 'you', 'love', 'cooking']",0,0,0.0,10,0
CREEPY REALISTIC SOAP IDEAS || DIY Candle And Soap Crafts,creepy realistic soap ideas diy candle and soap crafts,60,960,421632,7027,0,57,10,2,5,0,1,5.7,0,0,-0.1666666666666666,"['creepy', 'realistic', 'soap', 'ideas', 'diy', 'candle', 'and', 'soap', 'crafts']","['creepy', 'realistic', 'soap', 'idea', 'diy', 'candle', 'and', 'soap', 'craft']",0,0,0.5,31,0
SURVIVAL GUIDE FOR PARENTS || Best Hacks For Moms And Dads,survival guide for parents best hacks for moms and dads,60,3720,6079382,101323,4,58,11,2,4,0,3,5.2727272727272725,0,0,1.0,"['survival', 'guide', 'for', 'parents', 'best', 'hacks', 'for', 'moms', 'and', 'dads']","['survival', 'guide', 'for', 'parent', 'best', 'hack', 'for', 'mom', 'and', 'dad']",0,0,0.36363636363636365,29,0
CLEVER HIDING PLACES FOR MONEY & JEWELRY || Valuable Home Hacks,clever hiding places for money jewelry valuable home hacks,60,960,887005,14783,1,63,11,3,6,0,1,5.727272727272728,0,0,0.1666666666666666,"['clever', 'hiding', 'places', 'for', 'money', 'jewelry', 'valuable', 'home', 'hacks']","['clever', 'hiding', 'place', 'for', 'money', 'jewelry', 'valuable', 'home', 'hack']",0,0,0.5454545454545454,36,0
GADGETS vs HACKS || Kitchen Devices And Clever Tips To Make Cooking Easier,gadgets vs hacks kitchen devices and clever tips to make cooking easier,60,1020,481159,8019,1,74,13,2,2,1,2,5.6923076923076925,0,0,0.1666666666666666,"['gadgets', 'vs', 'hacks', 'kitchen', 'devices', 'and', 'clever', 'tips', 'to', 'make', 'cooking', 'easier']","['gadget', 'v', 'hack', 'kitchen', 'device', 'and', 'clever', 'tip', 'to', 'make', 'cooking', 'easier']",0,0,0.15384615384615385,21,0
MESMERIZING CLAY POTTERY TRICKS AND CRAFTS,mesmerizing clay pottery tricks and crafts,60,900,249021,4150,0,42,6,0,6,0,1,7.0,0,0,0.3,"['mesmerizing', 'clay', 'pottery', 'tricks', 'and', 'crafts']","['mesmerizing', 'clay', 'pottery', 'trick', 'and', 'craft']",0,0,1.0,37,0
BEST SUMMER GADGETS AND HACKS || Useful Gadgets For Any Occasions,best summer gadgets and hacks useful gadgets for any occasions,60,3660,1779466,29657,2,65,11,2,5,0,3,5.909090909090909,0,0,0.65,"['best', 'summer', 'gadgets', 'and', 'hacks', 'useful', 'gadgets', 'for', 'any', 'occasions']","['best', 'summer', 'gadget', 'and', 'hack', 'useful', 'gadget', 'for', 'any', 'occasion']",0,0,0.45454545454545453,30,0
GENIUS HACKS AND GADGETS FOR PET OWNERS,genius hacks and gadgets for pet owners,60,563,2711481,45191,3,39,7,0,7,0,2,5.571428571428571,0,0,0.0,"['genius', 'hacks', 'and', 'gadgets', 'for', 'pet', 'owners']","['genius', 'hack', 'and', 'gadget', 'for', 'pet', 'owner']",0,0,1.0,33,0
NAIL HACKS YOU MUST KNOW || Pedicure & Manicure Guide,nail hacks you must know pedicure manicure guide,60,900,692434,11540,1,53,10,3,5,0,1,5.3,0,0,0.0,"['nail', 'hacks', 'you', 'must', 'know', 'pedicure', 'manicure', 'guide']","['nail', 'hack', 'you', 'must', 'know', 'pedicure', 'manicure', 'guide']",0,0,0.5,23,0
FIX ANYTHING WITH A 3D PEN || Brilliant Repair Hacks,fix anything with a 3d pen brilliant repair hacks,60,652,398771,6646,0,52,10,2,6,0,2,5.2,1,0,0.9,"['fix', 'anything', 'with', 'a', '3d', 'pen', 'brilliant', 'repair', 'hacks']","['fix', 'anything', 'with', 'a', '3d', 'pen', 'brilliant', 'repair', 'hack']",0,0,0.6,23,0
UNUSUAL SOAP AND CANDLE IDEAS TO MAKE AT HOME,unusual soap and candle ideas to make at home,60,610,765511,12758,1,45,9,0,9,0,3,5.0,0,0,0.2,"['unusual', 'soap', 'and', 'candle', 'ideas', 'to', 'make', 'at', 'home']","['unusual', 'soap', 'and', 'candle', 'idea', 'to', 'make', 'at', 'home']",0,0,1.0,37,0
EXTREME ROOM MAKEOVER || Fantastic Transformations & Wooden House Tutorials,extreme room makeover fantastic transformations wooden house tutorials,60,3780,4107610,68460,3,75,10,3,3,0,0,7.5,0,0,0.0916666666666666,"['extreme', 'room', 'makeover', 'fantastic', 'transformations', 'wooden', 'house', 'tutorials']","['extreme', 'room', 'makeover', 'fantastic', 'transformation', 'wooden', 'house', 'tutorial']",0,0,0.3,24,0
BRILLIANT HACKS FOR A FAMILY TRIP,brilliant hacks for a family trip,60,900,624897,10414,1,33,6,0,6,0,2,5.5,0,0,0.9,"['brilliant', 'hacks', 'for', 'a', 'family', 'trip']","['brilliant', 'hack', 'for', 'a', 'family', 'trip']",0,0,1.0,28,0
EMERGENCY HACKS FOR SMART PARENTS || Valuable Parenting Tips,emergency hacks for smart parents valuable parenting tips,60,625,2057693,34294,2,60,9,2,5,0,1,6.666666666666667,0,0,0.2142857142857142,"['emergency', 'hacks', 'for', 'smart', 'parents', 'valuable', 'parenting', 'tips']","['emergency', 'hack', 'for', 'smart', 'parent', 'valuable', 'parenting', 'tip']",0,0,0.5555555555555556,32,0
TOP 25 PLASTIC RECYCLING IDEAS,top 25 plastic recycling ideas,60,616,619426,10323,1,30,5,0,4,0,0,6.0,1,0,0.5,"['top', '25', 'plastic', 'recycling', 'ideas']","['top', '25', 'plastic', 'recycling', 'idea']",0,0,0.8,24,0
100+ BEST SUMMER HACKS & GADGETS,100 best summer hacks gadgets,60,3780,3581471,59691,3,32,6,2,4,0,0,5.333333333333333,1,1,1.0,"['100', 'best', 'summer', 'hacks', 'gadgets']","['100', 'best', 'summer', 'hack', 'gadget']",0,0,0.6666666666666666,22,0
EXCELLENT CLOTHING HACKS FOR CRAFTY PARENTS,excellent clothing hacks for crafty parents,60,783,148156,2469,0,43,6,0,6,0,1,7.166666666666667,0,0,0.7,"['excellent', 'clothing', 'hacks', 'for', 'crafty', 'parents']","['excellent', 'clothing', 'hack', 'for', 'crafty', 'parent']",0,0,1.0,38,0
How to Make POP IT Soap || Candle and Soap Ideas for Crafters,how to make pop it soap candle and soap ideas for crafters,60,1260,242859,4047,0,61,13,2,2,3,5,4.6923076923076925,0,0,0.0,"['how', 'to', 'make', 'pop', 'it', 'soap', 'candle', 'and', 'soap', 'ideas', 'for', 'crafters']","['how', 'to', 'make', 'pop', 'it', 'soap', 'candle', 'and', 'soap', 'idea', 'for', 'crafter']",0,0,0.15384615384615385,12,0
COOL EGG HACKS || VALUABLE HOME HACKS FOR ALL OCCASIONS,cool egg hacks valuable home hacks for all occasions,60,656,552011,9200,1,55,10,2,9,0,2,5.5,0,0,0.35,"['cool', 'egg', 'hacks', 'valuable', 'home', 'hacks', 'for', 'all', 'occasions']","['cool', 'egg', 'hack', 'valuable', 'home', 'hack', 'for', 'all', 'occasion']",0,0,0.9,44,0
Amazing Kid’s Room Makeover || Guide For Parents,amazing kids room makeover guide for parents,60,528,23824479,397074,4,48,8,2,0,0,1,6.0,0,0,0.6000000000000001,"['amazing', 'kids', 'room', 'makeover', 'guide', 'for', 'parents']","['amazing', 'kid', 'room', 'makeover', 'guide', 'for', 'parent']",0,0,0.0,7,0
UNEXPECTED LIFE HACKS WITH TOOTHBRUSH & TOOTHPASTE || Useful Everyday Tips,unexpected life hacks with toothbrush toothpaste useful everyday tips,60,671,366962,6116,0,74,11,3,6,0,1,6.727272727272728,0,0,0.0666666666666666,"['unexpected', 'life', 'hacks', 'with', 'toothbrush', 'toothpaste', 'useful', 'everyday', 'tips']","['unexpected', 'life', 'hack', 'with', 'toothbrush', 'toothpaste', 'useful', 'everyday', 'tip']",0,0,0.5454545454545454,46,0
100+ BEST PARENTING HACKS EVER,100 best parenting hacks ever,60,3600,630430,10507,1,30,5,1,4,0,0,6.0,1,1,1.0,"['100', 'best', 'parenting', 'hacks', 'ever']","['100', 'best', 'parenting', 'hack', 'ever']",0,0,0.8,22,0
HOW TO BE A COOL PARENT || Everyday Hacks & Tips For Parents,how to be a cool parent everyday hacks tips for parents,60,713,327415,5456,0,60,13,3,6,0,5,4.615384615384615,0,0,0.0749999999999999,"['how', 'to', 'be', 'a', 'cool', 'parent', 'everyday', 'hacks', 'tips', 'for', 'parents']","['how', 'to', 'be', 'a', 'cool', 'parent', 'everyday', 'hack', 'tip', 'for', 'parent']",0,0,0.46153846153846156,23,0
BEST GADGETS & CRAFTS FOR YOUR PHONE || Upgrade Your Phone With These DIYs,best gadgets crafts for your phone upgrade your phone with these diys,60,771,246954,4115,0,74,14,3,6,0,5,5.285714285714286,0,0,1.0,"['best', 'gadgets', 'crafts', 'for', 'your', 'phone', 'upgrade', 'your', 'phone', 'with', 'these', 'diys']","['best', 'gadget', 'craft', 'for', 'your', 'phone', 'upgrade', 'your', 'phone', 'with', 'these', 'diys']",0,0,0.42857142857142855,37,0
How to Make Doll Dress from Balloon 🎀 Parenting Hacks For Smart Moms and Dads,how to make doll dress from balloon parenting hacks for smart moms and dads,60,3780,2943761,49062,3,77,15,0,0,3,5,5.133333333333334,0,0,0.2142857142857142,"['how', 'to', 'make', 'doll', 'dress', 'from', 'balloon', 'parenting', 'hacks', 'for', 'smart', 'moms', 'and', 'dads']","['how', 'to', 'make', 'doll', 'dress', 'from', 'balloon', 'parenting', 'hack', 'for', 'smart', 'mom', 'and', 'dad']",0,0,0.0,11,0
